Date,DJI,MMM,GE,NKE,AXP,GS,PFE,AAPL,HD,PG,BA,INTC,TRV,CAT,IBM,UNH,CVX,JNJ,UTX,CSCO,JPM,VZ,KO,MCD,V,DD,MRK,WMT,XOM,MSFT,DIS,DWDP,WBA,DOW,RTX,AMGN,HON,CRM,AMZN
10-05-2019,25942.36914,117.6429291,49.32060623,79.03040314,109.8240662,176.7438049,31.07880783,47.5194664,170.0606537,93.05135345,348.3529358,40.25778198,127.1592865,116.2932892,100.9346161,221.5109406,95.7707901,119.4535599,137.17,45.03337479,95.91753387,42.30193329,40.65877914,176.091217,154.706192,60.19930267,63.2455101,31.2907505,59.10918427,120.5788651,131.3853149,,40.81865692,39.71606445,75.38129425,145.4250793,153.2360229,159.2331085,94.49900055
13-05-2019,25324.99023,116.445488,48.05471802,77.6936264,107.4507065,170.5505676,30.96432114,44.75764465,166.3549347,93.13913727,331.3611145,39.00298309,126.6735229,110.9452209,98.02561951,220.5534515,94.55391693,117.864296,131.96,43.29483795,93.30880737,42.1830101,40.54065704,175.2458954,151.4525146,57.82804489,62.4204483,30.67052078,58.45294952,116.9936371,128.7388,,39.82531738,38.12952042,72.51818848,141.8285675,148.9415283,152.4730988,91.13400269
14-05-2019,25532.05078,117.2081146,50.24565506,78.76679993,108.4797821,171.6964722,31.03301048,45.46619034,167.4736786,92.69148254,336.9301147,39.36024857,128.7050629,112.8666458,99.4353714,217.6808929,95.49600983,117.5378647,133.98,43.90248108,94.05050659,42.03434372,41.08063889,174.3478394,154.2248993,58.82244492,62.62265778,30.79333878,58.530159,118.302536,130.5619659,,40.17681885,39.27453613,73.62823486,142.0063019,150.1379395,157.3713837,92.0059967
15-05-2019,25648.01953,116.4789276,49.95354462,79.0868988,109.0823898,171.8014526,31.40699959,46.01082611,167.5960236,93.65700531,339.4837952,39.75238037,129.4205475,112.7161102,100.2483826,217.3586426,95.88853455,117.6151581,133.98,44.25694275,93.69243622,42.22760391,41.49404907,175.2811127,156.7084808,57.56032181,62.72782516,30.66745186,58.9625206,119.9684982,132.0126495,,40.29906464,39.62626648,73.62823486,143.7495422,151.2271576,154.3746796,93.55750275
16-05-2019,25862.67969,114.9336395,49.32060623,79.34107208,111.1034622,174.1982574,31.78098106,45.80839539,168.1379242,94.89464569,347.5082703,39.67395401,130.2066803,112.1051712,101.3523331,218.0123291,95.76961517,118.7319565,135.25,47.20233917,94.8944931,42.65128708,41.83154678,176.091217,158.9549255,58.89894485,64.00583649,31.10652542,58.95478439,122.7387695,132.8164215,,40.11566925,39.64871597,74.73616791,145.0298004,152.4860077,157.7795563,95.37850189
17-05-2019,25764,113.1140976,48.68766022,79.61405182,110.3896027,172.7024231,31.65123177,45.54811859,168.3126678,94.31533813,348.6967163,39.11626434,130.2773132,108.6962357,100.1887054,222.2383575,95.54762268,119.0755844,133.75,47.55680466,94.43413544,43.17904663,41.51093292,175.4131927,158.2029114,59.22402954,63.67419434,30.96835136,58.6073494,121.9200897,132.365509,,40.27750397,38.01726913,73.90727997,145.0212708,151.7360382,153.8868561,93.44999695
20-05-2019,25679.90039,111.2142258,48.10341644,77.99487305,111.1034622,172.5362549,31.7428093,44.12382889,166.8880768,94.21000671,346.5064697,37.95733261,130.8779755,108.4040298,100.7854538,226.4827728,95.80132294,118.9123611,133.48,47.26986313,94.92861176,43.86289597,41.21564484,175.2106781,157.6051331,59.33877182,63.80361557,31.17100906,58.59963608,120.158905,131.2579193,,40.26979828,37.47843933,73.75810242,143.7239532,150.548584,155.2905884,92.94850159
21-05-2019,25877.33008,111.9166489,48.49291611,78.73856354,111.7617188,174.1720428,31.80387306,44.96973038,167.3251038,93.36735535,352.3602905,38.74156952,130.2596436,110.6353226,101.7774811,230.1194916,96.19772339,118.6546555,136.03,47.70027924,95.25257874,44.22711563,41.00470352,175.9590607,157.9811859,61.17457581,64.30510712,31.04817772,58.86986923,120.8062286,131.4343414,,40.65507126,37.8900528,75.16717529,144.8334808,151.423584,155.0914917,92.87599945
22-05-2019,25776.60938,113.5489044,48.20079803,78.32436371,111.2610703,171.031662,32.04810333,44.04912567,165.1051331,93.67454529,346.4966431,38.34073257,130.6925049,109.4045868,101.7028885,229.5671082,95.58727264,119.2044525,135.41,46.99979019,94.47676086,44.04127884,41.89060593,176.0647888,158.3475342,60.65824127,65.50222778,31.38900185,58.33714676,121.5392609,131.1990967,,40.79377747,37.57572937,74.82459259,146.2076416,151.1646576,156.9432526,92.98400116
23-05-2019,25490.4707,111.9094162,46.54541016,77.79717255,109.7962646,167.9263,31.99468231,43.29723358,167.8057404,93.70967865,344.3063354,38.80257416,129.7915039,108.2535172,98.74914551,226.9523315,93.4467392,120.0893021,130.45,45.73386765,92.61825562,43.75882339,42.05934906,175.1930847,155.7154846,59.16666031,65.53460693,31.27540207,56.97057724,120.1208191,130.1012726,,39.76892853,36.45317078,72.08377838,146.8990326,149.3254547,153.0306396,90.77400208
24-05-2019,25585.68945,112.0578537,46.00984192,77.34532166,110.7975311,168.8272858,32.01757813,43.13093185,169.1953888,93.64823151,348.5788574,38.83742523,130.6748505,108.8201828,98.66710663,227.9927216,94.11266327,120.0979309,131.4,45.88578033,93.53046417,44.09331894,41.8568573,174.1364746,156.8049316,59.43438339,65.65592194,31.52410316,57.20991516,120.1779404,130.1600647,,39.89221191,36.81987,72.60873413,146.1906128,149.5407715,153.8271027,91.16400146
28-05-2019,25347.76953,110.2092209,45.57165146,76.44155121,109.5552292,165.7131958,31.97941971,42.95259857,167.4124908,91.69081879,348.5592346,37.96604538,129.2085571,107.6602554,97.30957794,222.8643951,93.79553223,118.5583267,129.92,45.514431,92.51593018,43.65475845,41.42655945,173.167923,157.8365479,58.84156799,64.91983795,31.44734955,56.05955124,120.1017761,129.993454,,39.85369492,36.34091568,71.79091644,144.1165466,148.2667999,154.5041046,91.82150269
29-05-2019,25126.41016,108.8936081,45.62034225,74.2481308,108.4797821,165.2386627,31.8420372,42.74776459,166.0490723,91.45384979,342.5874634,38.54114914,128.1397705,107.5628738,96.73521423,223.1774597,92.57463837,113.5935287,129.47,44.88146591,92.26020813,43.24593735,41.01313782,172.5955811,156.8916779,59.45350647,64.19187164,31.35522842,55.71211624,118.9403763,128.9642639,,39.39905548,36.45317078,71.54227448,144.3982239,147.4682922,152.2142792,90.95950317
30-05-2019,25169.88086,108.3403778,46.10721207,74.61526489,108.2294693,164.6411438,31.97941971,42.96947098,167.001709,92.45449066,343.6384277,38.97684479,128.7227173,107.8816223,96.64570618,224.1901855,91.47266388,114.2681808,128.4,45.21061325,91.27125549,42.24248123,41.55311203,175.4308167,156.920578,59.6064949,64.45069885,31.37672234,55.56541443,119.6924362,129.5817719,,38.95211792,36.80244064,70.9509964,144.2787018,148.4372253,154.9720306,90.81600189
31-05-2019,24815.03906,107.7803879,45.96115875,72.82163239,106.3474655,160.3531647,31.68938637,42.19106293,165.926712,90.33031464,335.5255432,38.37559509,128.5814209,106.084198,94.72129822,222.6250305,90.25968933,113.4378281,126.3,43.910923,90.33348083,40.39904785,41.45186996,175.5990906,155.5419006,58.36349487,64.07051849,31.14643669,54.63895416,117.74086,129.424942,,38.01974106,35.50407028,69.79059601,142.2815094,147.4144897,150.7408142,88.75350189
03-06-2019,24819.7793,107.9760361,46.3993454,73.59571838,106.2640381,160.9682312,31.99468231,41.76449966,165.6819763,91.11151123,332.8540344,37.8701973,129.6590118,106.8279495,95.67604828,217.8005524,91.95626831,113.6886749,126.86,43.69993591,90.759758,41.90797806,42.16903305,176.0507965,152.9098511,68.76118469,64.91983795,31.30610847,55.49593353,114.0852585,129.8464355,,38.45896149,36.41521454,70.10004425,147.1123962,149.352356,144.4587097,84.6344986
04-06-2019,25332.17969,110.8434448,48.68766022,77.0508194,108.3314362,166.8466797,32.2312851,43.29240417,170.6462097,91.88392639,338.4819641,39.02912903,130.330307,108.0941315,98.97291565,221.6675415,92.99485016,115.6693954,129.37,44.92367172,93.5560379,41.78904724,42.1859169,176.8035583,156.506012,66.96307373,65.58310699,31.49033546,56.81617355,117.2458496,132.1498871,,39.68415833,37.91099548,71.48699951,149.1352234,150.8596039,150.1434479,86.47799683
05-06-2019,25539.57031,110.5465775,48.15209579,78.0892334,109.508873,165.5813904,32.42209625,43.99129105,173.1105804,93.68332672,342.5383911,38.81999969,132.361908,109.0149994,98.07782745,223.5181427,93.27230072,116.2316284,131.36,46.20647049,93.88852692,42.39113235,42.84400177,177.2463837,159.4562531,67.64073181,66.07653046,32.06142426,56.34521866,119.7876205,133.2477112,,39.14476013,38.22230911,72.5866394,148.9816132,151.9901123,157.7397308,86.92500305
06-06-2019,25720.66016,111.1335526,48.29816055,77.83435059,110.7233582,166.7851868,32.59764099,44.63715744,173.5330353,94.25387573,344.3947754,39.29925156,131.6111298,109.2540588,98.6223526,222.6434326,95.67448425,118.2210083,131.67,46.50186539,94.09312439,42.77021027,43.36711502,179.8325195,160.9313812,65.65290833,65.87432098,32.27328491,57.3720665,121.6820679,134.4925537,,39.28347015,38.76899338,72.75792694,148.8962555,152.752655,158.605896,87.71800232
07-06-2019,25983.93945,112.4086914,48.59027481,78.7406311,112.2808914,166.7851868,32.75792313,45.82526398,173.6474457,95.47398376,347.400238,40.10964203,132.8101349,110.2014771,99.4353714,227.2009125,96.30872345,119.8384476,132.15,47.20233917,93.06156921,42.54722595,43.44305038,181.9846497,163.9490356,66.53840637,66.69935608,32.56497574,57.58052444,125.0901489,135.3061066,,40.04632568,38.95120239,73.0231781,149.8009644,154.5469818,160.5572357,90.20149994
10-06-2019,26062.67969,113.5421753,48.93110275,77.95707703,113.7178955,170.5723419,32.87239456,46.41089249,174.3075409,95.4300766,347.4984436,40.78059769,132.6236572,111.3348312,100.5019989,228.4623108,96.95088196,120.2449875,128.01,47.61587524,94.0675354,41.73701477,43.35024261,178.2826233,164.6914368,66.63778687,66.71554565,33.01327133,57.83530045,126.2325363,134.3553162,,40.29290771,39.19418335,70.73551178,149.860733,153.6677551,152.1147003,93.03150177
11-06-2019,26048.50977,113.9604645,49.27191544,78.59900665,114.2463455,171.1083374,32.56710815,46.94831085,174.2723083,96.00939941,343.1080627,40.82417679,132.5081635,112.6983948,101.4045334,226.3722687,96.06295013,120.9023209,122.94,48.19821167,94.35738373,42.24248123,43.30804825,180.0184937,164.1997223,66.61972046,67.11997986,33.14221573,57.78125381,125.756546,132.4047394,,40.74753952,39.5130806,67.93392944,149.0413513,153.9997406,149.4863739,93.18499756
12-06-2019,26004.83008,114.0279465,50.05091095,78.00428772,113.1338196,167.145401,32.88002777,46.79888916,175.0908356,96.27274323,340.8490601,40.36234665,132.987793,112.5390472,100.5989761,225.1109009,95.286026,122.5456924,124.07,47.14326096,93.15535736,42.63641739,43.56960297,181.4975433,165.4338074,66.37574005,67.71044922,33.41242599,57.15588379,125.1758347,133.032074,,40.16191483,39.85476685,68.55834961,149.8778076,155.1212158,150.6113739,92.76599884
13-06-2019,26106.76953,113.9200058,50.19698715,78.9294281,112.9762192,168.2261963,32.43735886,46.78924561,178.0920563,97.35237885,342.6464233,40.69346619,132.7035828,112.6009979,101.2628098,225.5344391,95.85681915,121.7067413,124.07,47.40488052,93.38555908,42.8296814,43.47606659,181.1078644,163.2741394,67.6136322,67.05525208,33.36021805,57.65771484,125.9659958,138.9328308,,40.75524521,40.15088272,68.96726227,150.8252258,155.3813629,150.6711121,93.51499939
14-06-2019,26089.60938,112.4626923,49.80747604,78.76894379,113.1059952,168.4107819,32.63579941,46.44944382,181.1020203,97.60693359,340.9766846,40.24906158,133.3253021,112.6541595,100.8078232,226.912323,95.77754211,121.1704636,125.3,46.20647049,93.62423706,43.32025909,43.62912369,181.8163757,163.5730896,67.83953094,67.40539551,33.48918152,57.40295792,126.0897141,138.8446045,,40.50866699,38.83732605,69.23800659,150.2874908,155.0404205,149.3470001,93.48349762
17-06-2019,26112.5293,112.5233917,48.93110275,77.51338196,112.5960922,167.6814575,32.72739029,46.72659683,182.1669769,97.42259216,348.5788574,40.19678497,133.1565857,112.7338181,100.658638,227.4672241,96.23736572,120.6082458,124.23,46.75504684,93.11273193,42.83712006,43.25498962,180.5056152,163.4766693,67.54134369,67.82881927,33.51681519,57.97426987,126.4705429,138.1781006,,40.69360352,37.47060394,68.64674377,152.2590942,154.6366882,149.6257477,94.30149841
18-06-2019,26465.53906,115.9507675,50.73254776,79.58079529,114.4317474,171.3280487,32.87239456,47.82552719,182.6070557,96.20251465,367.2993774,41.27729416,133.5207062,115.3989868,101.7252731,227.2175293,97.45827484,121.2915344,126.62,47.30361557,94.38298798,42.61411667,43.05942154,181.1255493,163.2067108,67.08957672,68.79780579,33.6672554,58.47610855,128.6695862,136.4823456,,40.6858902,37.66802597,69.96742249,155.0074463,157.6781311,149.9244385,95.0684967
19-06-2019,26504,115.2018738,50.34304428,78.87276459,115.5906219,171.9079742,33.20059204,47.68575287,183.0119171,96.92227936,361.995575,41.01588058,134.6486969,115.6469116,102.2473831,231.3697662,97.42655945,121.4818649,126.76,47.37114334,93.70095825,42.83712006,43.46757507,181.1609802,164.5660858,65.93300629,69.50623322,33.65805054,58.15184402,129.1741638,138.1290741,,40.7629509,36.82521439,70.04477692,155.9975433,157.3731079,153.4587402,95.4394989
20-06-2019,26753.16992,117.3541183,51.75498199,80.46816254,115.8131409,171.9606781,33.27690887,48.06893539,185.9251099,98.0809021,368.2029724,41.12044144,135.17276,118.3209229,103.5676346,229.1225586,98.52853394,123.0041504,130.03,48.45139694,93.93968201,42.62155914,43.92673492,181.6658478,167.5067291,67.74917603,68.88738251,33.87298203,59.14780426,130.373642,139.2072906,,40.74753952,37.15170288,71.85169983,157.1156464,158.1625824,156.5052185,95.90950012
21-06-2019,26719.13086,116.9560623,51.02466583,80.94960785,115.6369934,172.1715698,33.33033752,47.905056,184.2880554,97.60693359,365.2171326,41.35572052,134.542099,118.5511398,103.8287125,233.3025513,99.04386902,122.9003983,128.75,48.13069153,93.30028534,42.941185,43.83319473,180.9041748,167.2174683,67.44195557,68.86294556,34.12168884,59.98163605,130.3926849,137.4527283,,40.41620636,36.71892166,71.14442444,159.701767,156.3862305,156.1468048,95.56500244
24-06-2019,26727.53906,116.9762955,50.05091095,79.76959991,115.0899963,173.5335846,33.39903641,47.8568573,180.8644257,98.5987854,367.3288269,41.50386047,135.0217743,118.9761505,103.9405975,230.861145,99.02799988,123.7393799,130.18,48.25728607,92.63532257,43.31283569,44.14780807,180.6030273,167.6127167,67.49616241,69.62836456,34.1554718,59.41029358,131.1638184,136.462738,,40.03091049,37.64524841,71.93458557,157.7557526,156.6553802,151.8857269,95.69499969
25-06-2019,26548.2207,116.0654755,49.75879669,77.99484253,114.1814499,172.2770386,33.39903641,47.1314621,180.1955414,98.06336212,362.7420349,40.82417679,136.0076294,118.3917847,103.2021332,229.0300903,98.02115631,124.760025,129.02,47.32894135,91.86806488,43.11214066,44.01176834,182.1883698,165.1349182,66.98114014,69.40853119,33.99580002,58.88530731,127.0226898,137.1684723,,40.80147934,37.72875977,71.29360962,157.4228668,156.0542603,148.6799622,93.91349792
26-06-2019,26536.82031,115.964241,50.00223923,77.92874146,114.5800858,173.1118011,32.81133652,48.15088272,181.6741333,96.31661224,368.2619324,41.99182892,132.072937,119.6667938,103.3214798,225.1553345,98.25106049,122.6928024,127.76,47.76779175,92.4818573,42.36139679,43.46757507,181.1609802,164.922821,66.71910095,68.02423096,33.82386017,59.1400795,127.4986649,137.6193695,,40.36225891,38.30581665,70.59735107,156.3389282,155.7402496,148.3812714,94.89150238
27-06-2019,26526.58008,115.707901,50.63516998,78.97663116,114.9045792,175.1415558,33.14716721,48.13641357,182.2021942,96.36050415,357.5364075,41.35572052,132.5170441,119.9767151,103.3214798,227.8093719,97.60098267,121.6894302,128.97,47.03355026,92.78876495,42.5546608,43.4335556,182.6843414,165.0867004,66.71009064,68.26036835,33.80543137,58.53787994,127.7080765,136.541153,,42.01127625,38.6550827,71.26597595,157.0644684,155.9645386,150.0239868,95.21399689
28-06-2019,26599.96094,116.9493256,51.17124939,79.25038147,114.4410095,179.7810974,33.06320953,47.69778824,183.0383148,96.2463913,357.5266113,41.71298218,132.8013,120.6761856,102.859024,225.6546326,98.65538788,120.4698334,130.2,46.18959808,95.31223297,42.46546173,43.29751205,183.9154205,167.3235016,67.83049774,68.27667236,33.9251976,59.16325378,127.5272522,136.8744049,,42.12686157,37.44023514,71.94564056,157.2863159,156.6373749,151.0594025,94.6815033
01-07-2019,26717.42969,117.7386703,51.80480194,80.62865448,115.8131409,181.7669373,33.40666199,48.57261276,185.0713806,96.98371124,350.111084,41.86983109,134.4888763,120.9507141,104.3358841,224.3877411,98.97251892,120.5390549,131.34,46.19804001,96.91500854,42.11610413,43.87571716,182.710907,167.6994781,68.50817871,69.00950623,33.96509552,59.10918427,129.1646118,138.8446045,,42.1114502,38.08562851,72.57559204,159.0531464,158.6291656,153.3790894,96.10949707
02-07-2019,26786.67969,117.4081192,51.75605774,80.20384216,115.980011,180.9936829,33.75012589,48.85698318,184.9481506,97.85270691,347.8520508,41.93082809,135.7412109,120.2865982,104.5894928,225.6176605,97.45827484,121.1185532,131.96,47.1010704,97.01728058,43.20877457,44.19883347,185.61586,168.9914093,67.62266541,69.62836456,34.26599884,58.46067047,130.0214233,139.7071838,,42.35031891,37.50857925,72.91819,159.3006439,158.4587097,153.4388275,96.71549988
03-07-2019,26966,118.0557861,51.7073288,81.37442017,117.0494919,181.0464172,33.88750076,49.26185608,186.6732178,100.1348801,348.1564941,42.27937698,137.0467834,120.0563812,105.5740891,226.764389,97.79124451,122.9436264,133,47.96733475,96.86276245,43.20877457,44.30086899,188.4765167,170.5243835,67.02631378,70.76018524,34.48705673,59.01654816,130.8591919,140.1482544,,42.52754593,37.45542526,73.49285889,160.9564667,160.055603,154.9023285,96.94999695
05-07-2019,26922.11914,116.0452271,51.17124939,81.95972443,116.6217117,182.6807861,33.52114868,49.21847916,186.1099854,99.31855011,349.5217285,41.89596939,136.8602753,119.9678345,105.4547577,228.4104919,97.94187164,121.5856628,132.54,48.06925201,97.43798828,43.34257126,44.30936813,187.0860291,170.3218689,66.62876129,69.7016449,34.38267899,58.77722931,130.478363,140.493454,,42.52754593,37.44023514,73.23867035,158.703186,158.4317169,153.8968048,97.14550018
08-07-2019,26806.14063,114.1494064,49.70920944,83.5267868,116.1102142,180.7915802,33.0479393,48.20389557,187.3860779,100.1085434,344.8661499,41.66941452,136.6027069,119.3923035,104.8505554,229.1965485,97.98942566,121.9316101,130.87,47.72103882,96.90568542,43.03037643,44.21583557,187.9008636,169.8687897,65.15596771,68.4313736,34.60988235,59.0474472,130.3831787,139.0830994,,42.7124939,36.84039688,72.31587219,155.5451813,157.606369,152.134613,97.61599731
09-07-2019,26783.49023,111.794754,49.95289612,83.11141968,117.086731,182.5665741,33.10136795,48.49790955,186.5852051,99.10788727,346.8011169,41.60842133,136.2918549,118.905304,103.9256439,227.4949493,97.79124451,122.3122253,130.39,47.84843063,97.31777954,42.37163925,43.86721039,187.8388672,171.3535004,63.24942398,69.09909821,34.6590271,59.00883484,129.9071655,139.6650085,,42.76643372,36.34686661,72.05063629,154.9903412,157.4717712,153.269577,99.41500092
10-07-2019,26860.19922,111.794754,49.70920944,82.54499817,118.0074005,180.9849243,33.62800217,48.97747803,185.4850311,99.84522247,346.0251465,42.00924683,136.1852722,117.4443588,104.7759781,228.8636169,99.44817352,122.1392136,130.45,48.51937485,97.03445435,42.81480026,44.06278229,188.6448059,172.8768311,62.93317032,69.06650543,34.68970871,59.84266663,131.230423,141.5684967,,42.82037354,36.10390854,72.08377838,155.5707855,156.5207977,155.5793457,100.8704987
11-07-2019,27088.08008,114.048172,49.27060318,83.34742737,118.3701096,185.7122955,32.80370712,48.62081909,188.3806458,100.3982086,352.605835,42.34908295,135.385849,118.6131363,105.3503113,241.5146179,99.44024658,121.1877594,131.34,48.66374588,97.96170044,42.75471497,44.24985123,188.3702545,174.2555847,62.79764557,65.95599365,34.97833252,59.88898087,131.7540436,141.5882111,,42.85889435,36.27853775,72.57559204,151.9262543,156.5925598,158.1976929,100.0534973
12-07-2019,27332.0293,116.9493256,50.53770447,84.13096619,119.0025024,187.9880676,32.36103439,48.99436188,192.0683289,100.9336166,358.8230591,43.49930191,136.2385712,122.5090408,106.4691696,245.8979645,99.87630463,116.1624146,133.72,49.21578217,98.99198151,42.95751572,44.31786346,188.6359253,173.86026,64.62282562,64.92186737,35.18712616,59.93531418,132.2299652,142.8900909,,42.95136261,37.7439537,73.89071655,149.305954,158.9251862,157.3813324,100.5500031
15-07-2019,27359.16016,116.6119385,50.050354,84.47080231,119.5698166,185.9143524,32.62816238,49.45466614,192.4819946,101.363739,355.1693115,43.6735878,137.5175323,123.6424179,106.9017944,245.953537,99.67017365,116.5170441,133.23,49.30070877,97.78999329,43.25045776,44.32638168,189.7164612,174.0916443,65.00232697,65.92342377,35.30380249,59.51066971,132.2299652,143.0676117,,43.06695175,38.67028046,73.61993408,150.32164,157.0142212,158.944397,101.0494995
16-07-2019,27335.63086,119.0745621,50.58644104,83.64006042,119.0954971,189.3764343,32.70449448,49.28355408,191.2145996,101.7236404,356.289032,42.8457756,137.3043365,123.155426,107.0584183,244.7513123,98.90908051,114.6055069,133.19,48.93551636,98.83744049,43.12277603,44.33488083,189.2824707,172.8768311,65.34568787,66.43642426,35.23625946,58.62279129,130.4973602,142.3180695,,43.00530243,39.72567749,73.59785461,151.473877,156.8078766,156.4355316,100.4950027
17-07-2019,27219.84961,117.8466187,48.63705444,82.60165405,118.1840973,187.4257355,32.62053299,49.00640106,189.7624359,101.7675095,362.938446,43.03748322,135.3414764,120.1803589,106.7153091,246.5915527,98.41754913,114.0519409,130.1,48.58730698,97.86725616,42.98006058,44.36889648,189.2736206,172.7225647,64.42405701,66.7051239,35.18712616,58.275383,129.7263031,140.6118317,,42.01127625,39.17899323,71.89040375,151.1239624,151.2812653,157.5406189,99.60150146
18-07-2019,27222.9707,116.7603912,49.02692795,82.54499817,119.4116974,188.497757,32.8647728,49.56309891,188.7326965,101.9848404,354.6782532,43.51673889,135.634613,119.4365921,111.6083984,240.9967346,98.84565735,114.2336044,131.3,49.03742218,98.45108032,42.97253799,44.24134445,191.2220612,174.0530701,64.67706299,67.3321228,35.22397614,57.78125381,129.8690796,139.6847382,,42.2424469,39.29289246,72.55348206,153.2406921,156.0004272,157.2817688,98.89499664
19-07-2019,27154.19922,116.4567642,48.92945862,81.70484924,116.0823212,187.6190491,32.64342499,48.82324219,187.5005035,101.60495,370.6387939,43.80429459,133.4319,121.5511932,111.6456528,237.3438263,99.13108063,112.7112808,132.39,48.71470261,97.48093414,42.50683212,43.69714355,189.4153137,172.8093567,64.66803741,66.2735672,34.97219849,57.89705658,130.0594635,137.9291992,,41.94963455,39.11825943,73.15579987,152.2590942,155.2019501,156.0572052,98.22599792
22-07-2019,27171.90039,117.8264008,49.75794601,81.15729523,117.1797028,188.0408325,32.68159485,49.9390564,185.9427185,101.8611679,366.769043,44.7453804,132.9700317,120.6678772,111.6904449,236.1138763,99.34511566,111.2668304,132.95,49.02894211,98.10766602,41.68809128,43.55260086,190.416153,174.0916443,65.02945709,66.12700653,34.64058304,57.95881653,131.782547,138.9055786,,41.56434631,38.63231277,73.46524048,150.1253204,155.7312469,157.0029907,99.28150177
23-07-2019,27349.18945,119.769516,51.90226364,81.84643555,119.2257004,192.8121338,32.88766479,50.32946777,187.5357056,100.580162,366.4252319,45.09394073,131.0071564,123.2197571,112.1677933,235.8272247,99.74944305,111.4398117,134.94,49.01195526,99.90205383,41.67307663,46.19704437,189.8050385,174.4097748,66.17697906,66.79469299,34.41644669,58.19045639,132.6012573,139.319809,,42.1114502,39.95346832,74.56487274,150.2277374,156.8796997,155.5594177,99.72450256
24-07-2019,27269.9707,121.0513535,52.04846573,81.84643555,118.9931946,195.0967407,32.73501587,50.28850174,188.9703217,99.47587585,354.9925537,46.11345291,132.2061768,117.6966934,111.9067764,232.23909,100.3202515,112.2528534,134.25,48.60429001,100.3055954,42.04113007,45.72937393,188.4499817,176.7526398,67.07149506,66.56669617,34.38881302,58.182724,133.9626312,139.3493958,,42.53525925,40.0825386,74.18359375,150.0229034,156.0722046,159.0439453,100.0404968
25-07-2019,27140.98047,120.181015,50.83010101,82.3939743,118.2491989,193.2954102,32.56710815,49.89085388,189.7096405,99.62605286,341.8901367,45.45120621,131.8864441,120.1949921,112.1752472,229.9918365,99.59880066,113.4118881,136.36,48.08623886,99.34398651,42.33407974,45.12566376,189.9201813,175.0750427,66.09566498,66.56669617,34.45635986,57.85073471,133.4580383,141.2430267,,42.19620514,38.54878998,75.34951782,148.6060486,155.9017334,158.6457214,98.69100189
26-07-2019,27192.44922,117.3811111,51.21997833,82.6394043,117.9050903,195.1934052,32.88766479,50.06437302,190.9065552,101.357605,338.8551941,44.95452499,133.1654358,118.5978775,112.8987808,233.9128723,98.08457947,113.0745544,135.63,48.00979614,99.78186035,42.87489319,46.06098557,190.9297943,177.0996857,66.1498642,66.30612183,34.70199966,57.75808716,134.5528259,142.6632538,,42.41966629,37.28837967,74.94612885,149.6558533,155.758194,159.26297,97.15249634
29-07-2019,27221.34961,119.2567291,50.58644104,82.71492004,118.2864075,193.5941925,31.63596725,50.5318985,191.901123,102.4795609,334.1505127,45.75617981,132.1085052,119.9719315,112.540741,234.7267303,98.48890686,115.0552979,135.72,48.34951401,99.46418762,43.09272003,45.90793991,190.398407,176.6369476,66.04141998,67.16926575,34.47171402,58.16729355,134.2577362,144.3793488,,42.47360992,36.4835434,74.9958725,150.2874908,156.5835876,155.5196075,95.62249756
30-07-2019,27198.01953,119.843689,51.26872253,82.31843567,117.6167984,194.5431519,29.60577011,50.31500626,191.3026581,106.3755417,341.2713623,45.05037308,131.1137543,118.6246262,111.7128067,235.7532043,98.57611847,114.2422485,135.3,47.95884323,99.24095917,42.53689194,45.67835999,188.0602722,175.0171814,66.59487152,67.80438995,34.40723801,58.17500687,133.6103668,142.9394073,,42.68936539,36.74929428,74.76378632,150.6032715,156.0273132,156.2662964,94.92649841
31-07-2019,26864.26953,117.8803635,50.92758179,81.21394348,115.6637955,193.4272461,29.64393425,51.34165192,188.0725708,104.2817917,335.1032104,44.04828262,130.2255249,117.4825363,110.5715942,230.2785492,97.60098267,112.6334457,133.6,47.05010605,99.5929718,41.51534271,44.75152206,186.6255035,171.6138458,65.469841,67.5763855,33.8914032,57.41064835,129.7263031,141.0457764,,41.98815918,36.77966309,73.82440948,159.2494202,154.7264252,153.8171539,93.33899689
01-08-2019,26583.41992,116.9627991,49.12440491,78.46685028,115.4034195,185.9319305,29.46674156,50.23064804,187.3157196,103.1244736,328.3359375,43.13333511,129.4794769,113.1283798,112.1230545,230.5004883,95.7220459,112.693985,131.84,47.04162216,96.96578217,41.50782394,44.24134445,187.0949097,172.7418365,65.04343414,68.14639282,33.58435822,55.94373703,131.4303131,139.9017334,,41.66451263,35.57239914,72.85186005,158.7543793,152.1156464,150.1434479,92.76599884
02-08-2019,26485.00977,115.0669479,48.73452759,76.5976944,115.608017,183.9724731,29.27415657,49.1678772,186.7172089,102.8682785,333.512085,42.41880417,130.4919891,111.1208115,109.8331375,231.2403259,95.71412659,113.3686447,130.81,45.22415543,96.95719147,41.75569534,44.49643326,189.9555817,171.054657,62.64818954,68.78152466,33.59050369,55.39558411,130.3260193,139.7636414,,41.3639946,34.62329102,72.28270721,159.7956696,150.7339783,145.0560303,91.16200256
