Date,NIFTY,ABB.NS,ACC.NS,ADANIGREEN.NS,ADANIPORTS.NS,AMBUJACEM.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AUROPHARMA.NS,AXISBANK.NS,BHEL.NS,BAJAJ-AUTO.NS,BAJFINANCE.NS,BAJAJFINSV.NS,BANKBARODA.NS,BEL.NS,BPCL.NS,BHARTIARTL.NS,INFRATEL-EQ.NS,BOSCHLTD.NS,BRITANNIA.NS,CAIRN-EQ.NS,CIPLA.NS,COALINDIA.NS,DLF.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GAIL.NS,GRASIM.NS,HCLTECH.NS,HDFC.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDPETRO.NS,HINDUNILVR.NS,ICICIBANK.NS,IDFC.NS,ITC.NS,IDEA.NS,SAMMAANCAP.NS,IOC.NS,INDUSINDBK.NS,INFY.NS,JPASSOCIAT.NS,JSWSTEEL.NS,JINDALSTEL.NS,KOTAKBANK.NS,LTIM.NS,LT.NS,LUPIN.NS,M&M.NS,MARUTI.NS,NMDC.NS,NTPC.NS,NESTLEIND.NS,ONGC.NS,POWERGRID.NS,PNB.NS,RELCAPITAL.NS,RCOM.NS,RELIANCE.NS,RELINFRA.NS,RPOWER.NS,SBILIFE.NS,SHREECEM.NS,SHRIRAMFIN.NS,SIEMENS.NS,SBIN.NS,SAIL.NS,STLTECH.NS,SUNPHARMA.NS,SUZLON.NS,TCS.NS,TATACONSUM.NS,TATAMOTORS.NS,TATAPOWER.NS,TATASTEEL.NS,TECHM.NS,TITAN.NS,TRENT.NS,UPL.NS,ULTRACEMCO.NS,UNITECH.NS,UNITDSPR.BO,VEDL.NS,WIPRO.NS,YESBANK.NS,ZEEL.NS
04-05-2021,14496.5,1363.32605,1804.214478,1045.099976,749.8695679,297.9155579,3147.09668,2507.383789,932.1300659,697.3117676,51.96404266,3434.459961,5534.92627,1096.712891,64.56156158,41.94639587,176.1237946,534.4226074,,12474.28223,3265.863281,,848.1435547,95.16579437,239.1361237,3852.370361,964.9092407,2286.928223,83.39460754,1388.294556,783.6604004,2577,1332.786255,659.6003418,2503.088379,352.4515991,133.3023834,2264.007324,571.8268433,53.05,175.7218475,8.25,149.4323883,47.94703293,878.9355469,1222.1521,7.050000191,679.0360718,430.5299377,1727.430908,3655.130615,1272.56543,1036.53894,705.3621216,6305.265625,97.23783875,87.17063141,1598.230835,88.39864349,101.0306549,35.75498199,10.25,1.649999976,869.6704712,45.5,5.050000191,977.0213623,27369.82813,1201.804565,1855.78418,330.8474121,111.7787399,231.2386169,623.8145142,4.636980057,2838.077148,625.3591309,287.6629944,97.64810944,43.90802383,852.9686279,1380.857056,773.3526001,584.9125366,6165.203125,1.5,521.6907959,129.9984589,475.0084839,13.85000038,176.1269379
05-05-2021,14617.84961,1356.595703,1823.086792,1064.550049,719.97229,302.2830811,3297.118652,2488.484863,992.1118774,714.0886841,56.11721039,3446.519775,5435.774902,1109.490234,66.34983826,43.54149628,177.5237427,541.6777344,,12493.38379,3280.834229,,857.9916992,95.41658783,241.6159973,3900.798584,982.7515869,2291.177246,84.14878082,1393.147827,791.0103149,2538.85,1346.465942,666.0695801,2513.409668,356.8748779,135.1239014,2251.782715,582.7018433,52.4,177.306488,8.350000381,150.7336121,48.36669922,899.2153931,1233.276123,7,681.2191162,434.1362,1765.416138,3720.46167,1273.564697,1176.203979,711.453125,6384.562988,103.1880341,87.29666901,1598.486938,89.56761169,101.1001511,35.75498199,10.55000019,1.649999976,871.258667,47.29999924,5.099999905,967.2798462,27459.47266,1197.942017,1813.614868,334.5182495,113.7872543,222.929184,660.7994995,4.636980057,2880.837891,629.0419922,289.7003174,98.56612396,44.16804123,852.9686279,1405.956421,792.5171509,613.0936279,6247.354492,1.5,537.9145508,132.8895416,483.533905,13.85000038,176.9490509
06-05-2021,14724.7998,1366.443726,1830.519897,1099.599976,722.6060181,305.1462402,3311.215576,2470.458496,983.3411865,712.6448975,57.40271378,3533.852539,5449.227539,1100.855713,64.79082489,44.9786644,181.3684235,540.5170288,,12749.08301,3281.261963,,853.791748,96.45568085,243.6096191,3927.477295,984.1796875,2359.601807,87.68760681,1419.620483,796.7510986,2420.1,1344.834106,663.5015869,2626.180664,375.1998291,135.4551086,2247.410156,587.921814,52.6,178.4950104,8.300000191,148.2570801,48.57653809,893.2280273,1251.754272,7,692.7040405,453.4025879,1782.863403,3622.773926,1274.753784,1174.048706,711.3103027,6458.725098,105.0686417,86.5825119,1614.747681,88.88235474,99.8028183,34.75250626,10.89999962,1.700000048,876.2045898,46.34999847,5.5,963.6019897,27352.96289,1220.606201,1839.637451,334.6594238,116.7127228,220.1757355,656.9317627,4.591069221,2895.494385,632.967041,299.3901367,99.43582153,45.43717194,868.5554199,1421.705078,774.6966553,605.7254028,6271.931641,1.450000048,539.4029541,135.1772919,504.9213257,13.55000019,176.2720184
07-05-2021,14823.15039,1357.882324,1838.725342,1102.900024,748.894165,303.0595398,3275.30542,2472.978271,987.2392578,713.640564,57.15550232,3467.097656,5414.731934,1129.854492,64.6991272,43.55728531,185.1921844,549.9488525,,12763.83105,3290.006836,,852.4400635,98.0680542,250.8546906,3894.6604,985.369812,2334.395264,87.16548157,1421.287354,797.098999,2418.5,1358.129639,664.3411255,2578.85498,389.9278259,138.7945557,2267.345703,586.8583984,53.6,180.7839661,8.300000191,150.9434967,49.67816162,894.4350586,1243.434692,6.949999809,718.4740601,474.1510315,1774.987061,3581.199707,1277.417603,1172.334229,730.3445435,6493.989746,113.9168854,88.26290894,1618.973633,89.84977722,99.40897369,34.60929489,11.25,1.700000048,876.5449219,47.29999924,6.050000191,994.2675171,27455.33203,1207.808228,1839.884277,337.2007751,125.9694061,219.1923828,656.9801025,4.682890892,2915.456055,609.6100464,300.8808594,99.24255371,48.79883957,871.2198486,1423.771973,749.4092407,602.2805176,6346.787598,1.5,543.6697998,142.3170013,507.8288269,13.35000038,180.1408081
10-05-2021,14942.34961,1361.247559,1820.335693,1102.849976,746.6506348,302.1860352,3288.01709,2478.114746,1021.250122,712.1471558,64.91796875,3468.801025,5418.378418,1131.207031,67.35861206,45.72093582,189.6010284,553.8666992,,12965.88086,3244.904297,,869.1914673,105.3774643,258.7805176,4001.183105,1014.475769,2363.465088,89.6600647,1416.335938,794.9679565,2377.2,1363.025757,671.6497192,2556.769775,413.8912354,140.7540894,2287.750488,592.8033447,54.15,180.9600525,8.199999809,156.8200531,52.01255417,912.9766846,1231.483398,8.25,720.0875854,484.3276367,1803.89978,3483.178955,1327.174683,1197.807983,742.7644653,6553.039063,123.320015,90.48943329,1621.479858,91.8249588,101.8646622,33.98871231,11.80000019,1.75,874.0265503,48.25,6.650000095,998.9890747,26932.60156,1240.478027,1859.586304,340.4481201,127.759613,223.4208527,675.1100464,5.141997814,2927.181641,613.6321411,312.9061584,106.2484818,50.20211792,879.7015991,1432.286133,744.4315186,645.5328979,6269.630371,1.549999952,547.4404297,147.7472382,518.3746948,13.10000038,182.8005829
11-05-2021,14850.75,1354.814209,1843.744873,1077.949951,743.9194336,305.6315308,3223.220459,2477.436523,1004.634583,704.2813721,72.6309967,3478.350586,5346.626465,1117.33667,67.90885925,46.92121124,193.1741028,549.8521118,,13299.57129,3249.276611,,860.1640625,111.576149,258.196991,3937.675537,1008.458435,2386.594971,93.9240799,1421.826538,789.1835938,2377.6,1347.378052,662.958313,2558.617676,401.3019409,146.6050568,2258.78833,589.5167847,56.2,179.595459,8.100000381,155.2249908,54.39941788,916.3082886,1223.301392,8.050000191,696.9278564,470.4953308,1750.162231,3438.895996,1316.328979,1173.117798,738.5292969,6526.541992,121.4393768,94.69042206,1629.477661,95.21095276,103.5095139,33.46360779,12.35000038,1.850000024,877.1801758,53.04999924,7.300000191,994.9633789,27132.94531,1249.553101,1924.419922,343.2247314,122.6073074,224.8467255,684.6825562,5.647015095,2905.871094,621.8215942,313.6018372,105.6686783,50.92644882,867.7561035,1412.698853,759.8129272,654.862854,6355.306152,1.600000024,550.6654053,145.1075134,510.9334717,13.14999962,180.7211151
12-05-2021,14696.5,1387.525146,1817.439453,1049.800049,733.1407471,299.9537354,3162.429932,2477.387939,991.3810425,688.3009644,70.60385895,3474.718994,5281.280273,1106.845093,70.98103333,46.38424301,187.741394,543.4190674,,13383.83789,3269.380127,,867.5983887,109.9995956,258.0025024,3925.930908,1009.505737,2372.350098,93.43096161,1384.764771,788.1400757,2430.1,1343.490112,660.5386353,2560.23999,387.6918945,144.7559204,2190.002197,574.9202271,55.85,178.9351959,8.800000191,157.5756073,53.92729568,885.2126465,1219.945557,8.100000381,671.9172363,451.1301575,1713.672485,3479.900391,1317.946411,1187.716187,723.0163574,6604.918945,125.1389847,95.19454956,1614.776855,92.79238892,104.6910248,35.42082214,11.75,1.799999952,868.1049194,54.15000153,6.949999809,967.0811157,26462.49414,1250.90271,1978.884155,346.0955505,115.4464798,228.2885132,679.6063232,5.233819008,2873.300293,620.319458,323.9873352,103.0112534,48.66676712,854.7005615,1432.089233,766.682251,661.8483276,6255.677246,1.649999976,555.1306152,141.8393555,500.289032,13.30000019,186.6694031
14-05-2021,14677.7998,1377.528809,1811.744141,1088.050049,715.5340576,298.0611267,3107.229004,2688.95752,981.0510864,682.0283813,67.24176788,3451.003174,5253.634766,1095.220581,67.86299896,45.2787323,184.8160706,542.1130981,,12894.58105,3328.218018,,872.8603516,105.1983261,243.6582489,3886.395508,989.5876465,2332.512207,88.58683014,1340.300659,791.8366699,2496.75,1331.346436,662.3164063,2535.179932,372.1375427,140.4228973,2235.045166,577.3851929,54.35,186.8585052,8.649999619,154.3015289,53.00927353,860.2974243,1210.200928,8.050000191,671.1578979,412.3009338,1701.509277,3419.415527,1346.677979,1154.60022,705.6951904,6526.299805,114.5334702,93.59817505,1663.675171,91.0590744,106.0346909,35.13439941,11.39999962,1.75,879.0632935,52.90000153,6.800000191,972.5481567,26344.49219,1234.660889,1968.218384,339.2715454,111.0364609,227.1576538,668.5831909,5.187908173,2839.705078,625.262207,310.3222046,98.08295441,46.72488403,845.6859741,1432.975098,769.1711426,711.2727051,6235.360352,1.700000048,560.9354248,136.9622345,491.270813,13.19999981,185.3153229
17-05-2021,14923.15039,1406.182129,1837.615234,1142.449951,735.6769409,301.0699158,3118.50708,2696.953125,976.8118896,706.1731567,70.45552826,3464.990479,5351.94873,1122.956787,70.70591736,46.79486084,185.4011688,531.7139282,,13312.91504,3333.730957,,850.7987671,106.165741,252.118927,3908.338135,999.7658691,2399.295166,88.8478775,1366.626221,802.1005249,2531.35,1382.609131,658.069519,2573.400879,382.0048523,139.0153503,2234.480713,602.8082275,53.95,187.1666412,8.550000191,157.5756073,53.50762177,923.6477051,1222.1521,8,678.086792,430.2829285,1738.89624,3405.446289,1319.325806,1165.083862,717.1633911,6508.328613,115.0575714,93.72418976,1645.690308,92.10713196,105.8262024,35.94593048,11.14999962,1.75,889.5222778,50.40000153,6.599999905,957.8864746,26950.64844,1292.880249,2036.360352,360.5906982,114.0055771,225.5842438,664.425415,5.096086979,2856.689209,633.1610107,319.1175842,99.96730042,47.49874878,846.7070923,1445.229614,791.6211548,737.5400391,6396.186523,1.75,562.1757813,140.1047058,492.6013489,13.35000038,182.0268402
18-05-2021,15108.09961,1434.983521,1872.704956,1198.75,756.8439331,306.3594666,3129.537354,2734.799316,978.517395,708.5628052,70.94995117,3646.82959,5606.876465,1137.675781,70.38493347,48.83216858,187.4070892,518.8479614,,13529.85156,3351.030273,,853.8883057,104.9475021,254.6960297,3889.682129,993.1295166,2483.799072,88.64483643,1365.204468,810.3202515,2464.2,1417.600464,658.4645386,2620.456543,390.9000244,146.2738495,2232.599609,612.0883789,53.85,184.9217072,8.550000191,161.0595551,55.36989975,941.1269531,1231.896973,8,680.9818115,434.1362,1749.813232,3454.623047,1348.390625,1162.879272,759.1814575,6598.669922,115.6741943,94.18630219,1659.468628,93.59857941,108.0038834,35.65950394,11.44999981,1.700000048,902.0460205,51.65000153,6.900000095,962.6576538,27095.07617,1349.796509,2008.066528,359.7906494,115.2281494,236.7946472,667.9547119,5.096086979,2874.416748,632.8702393,330.3974915,101.8033447,48.70185089,862.1608276,1515.064819,824.6240234,736.24823,6514.321289,1.799999952,569.022583,143.5488586,500.7325439,13.35000038,184.2030487
19-05-2021,15030.15039,1435.3302,1860.445435,1243.650024,753.4299316,308.3005981,3195.026611,2729.032471,991.1860962,713.6903687,72.92765045,3672.608398,5550.154785,1119.542725,70.33908081,49.00590134,186.5712891,510.9638672,,13838.82715,3359.537598,,872.763855,108.8172073,257.7593689,3904.858154,997.3855591,2476.893799,88.64483643,1362.557251,810.1462402,2438.7,1399.840698,657.9214478,2627.713379,392.0665283,150.5516663,2218.964844,604.5966187,53.5,182.8968658,8.449999809,162.2348633,56.23546982,933.8358154,1229.139038,7.849999905,669.9714355,416.7964172,1725.33728,3561.338623,1335.213745,1182.425537,746.9044189,6564.567871,113.6702423,94.06027985,1685.427246,92.63114929,108.3050461,34.56155777,11.44999981,1.75,906.1751709,51.84999847,7,972.2002563,27152.27344,1313.636108,2006.091431,361.8143311,112.3026962,232.5661774,680.1380615,5.141997814,2868.088379,633.0640259,312.5086365,100.7403717,48.05180359,868.2890625,1497.249023,815.8132935,748.4488525,6424.435059,1.850000024,567.9806519,142.1410217,504.2807007,13.30000019,186.3308716
20-05-2021,14906.0498,1414.594849,1890.274292,1268.849976,746.8945313,310.5814514,3185.381104,2707.953125,999.3720093,702.8377075,71.74103546,3650.416504,5508.31543,1120.815552,70.15567017,49.52706909,190.06073,503.6602478,,14836.20508,3253.221436,,892.3151855,105.0908279,259.9961243,3905.969971,997.0999146,2443.961182,85.48308563,1348.389526,804.0576172,2422,1375.457397,659.2546997,2582.730957,374.4707031,147.0466309,2204.295654,597.9749756,53.45,182.2365723,8.399999619,175.6670074,54.92401123,942.0443115,1231.253418,7.849999905,659.1983643,396.245575,1703.054443,3491.065674,1341.207642,1179.927124,764.4634399,6527.705078,110.1864395,93.89222717,1669.586426,90.13196564,106.0810318,35.8027153,11.35000038,1.700000048,900.888916,51.59999847,6.900000095,963.3535156,27130.23633,1317.917603,1975.526489,361.9555054,106.0587997,235.6145935,664.135376,5.050176144,2847.615723,625.0199585,305.8003235,99.48413849,45.60845566,864.2480469,1507.288818,807.9981079,734.4301147,6436.821289,1.899999976,567.8814087,138.6717377,500.929657,13.25,185.3153229
21-05-2021,15175.2998,1418.405396,1897.128174,1299.199951,750.3084717,311.9888,3212.883057,2745.169434,987.336731,727.729248,71.39493561,3699.148682,5550.695801,1124.533936,74.09906006,49.77975845,192.6725769,513.6240845,,14314.08594,3265.768311,,894.9220581,105.4849548,261.0172119,3943.765137,993.3200073,2435.945557,84.55486298,1345.055908,809.4939575,2486.45,1437.375977,662.4152222,2600.128662,378.9425354,152.5111847,2221.315674,621.0299072,54.65,184.0413513,8.550000191,180.9139099,54.71416855,981.1553345,1245.227051,7.800000191,662.7102661,398.3204041,1752.355713,3473.865723,1349.104248,1189.969849,779.4053955,6602.108887,108.6449356,94.81645966,1690.039185,90.89784241,105.617691,36.32782364,11.30000019,1.75,908.6708984,51.59999847,7.150000095,963.4529419,27240.98438,1376.369873,1961.651001,377.6272278,106.5391159,236.3029785,667.5679932,5.004265785,2866.692871,629.671936,311.1669617,101.3684998,45.94070435,870.8201294,1514.178955,823.1804199,746.2479248,6499.242188,1.950000048,567.5837402,137.5907288,505.3155823,13.35000038,184.4448242
24-05-2021,15197.7002,1460.568604,1915.662598,1360.949951,747.7235107,316.5989685,3226.0896,2732.279053,987.9214478,737.9346924,71.64214325,3714.16748,5522.26123,1114.716309,74.60344696,49.54286194,197.6038055,509.6095581,,14225.27832,3211.921143,,899.1219482,106.7032166,269.4292908,3960.488525,1003.926453,2463.855957,88.00668335,1343.977417,811.3639526,2502.85,1449.519653,661.9707642,2614.597412,378.4565125,157.0650024,2197.149414,625.7664795,56.75,186.1982269,8.600000381,182.3830566,57.41577911,970.2911377,1239.297485,7.800000191,646.8117065,393.0839233,1751.70752,3482.038574,1373.078857,1174.538574,770.8875732,6657.283691,112.7453384,94.8584671,1676.825928,91.13970184,107.0308685,37.99861908,11.85000038,1.75,901.0023804,56.5,7.5,956.7432861,26537.53711,1358.126709,1976.760864,387.8397217,108.9406052,236.3521423,668.0996704,5.004265785,2867.623535,620.3678589,309.9246826,103.6876907,45.06984711,873.6622314,1496.855469,806.1563721,755.338623,6425.609863,2,568.2783203,138.2443695,507.4838867,13.85000038,191.5537567
25-05-2021,15208.4502,1480.314087,1893.218506,1314.25,745.2362061,312.8137207,3165.298828,2824.544189,996.5947876,728.3764038,73.66928864,3721.161621,5537.785156,1135.584229,74.14491272,47.12652588,198.2515411,508.9324036,,14072.66406,3281.47168,,903.3218384,105.6641235,271.3256836,3961.116455,1011.362305,2535.177979,89.97914886,1348.046265,818.1484375,2459.85,1419.760254,651.0078735,2640.964355,380.3036194,159.052124,2204.202148,628.618042,58.6,185.6699982,8.550000191,180.4102173,57.86167526,959.8132935,1251.754272,8.199999809,665.1781006,402.7665405,1745.227173,3523.137695,1380.404297,1186.540649,772.0772705,6696.229492,112.0054092,95.19454956,1691.874512,92.38928986,107.9112015,37.56898499,12.14999962,1.799999952,890.7928467,58,7.849999905,959.5264893,26667.81445,1334.997437,1985.599609,388.1221313,108.2419815,235.958786,673.0794067,4.95835495,2912.04248,629.9142456,313.3036804,103.8326492,45.6146431,881.611084,1544.494995,820.9902344,762.3240967,6419.930664,2.099999905,583.6586304,137.7164001,510.0956726,13.60000038,194.9389648
26-05-2021,15301.4502,1485.955444,1908.905151,1264.599976,739.6762085,313.5901794,3149.421631,2850.906006,997.2768555,731.9110107,71.69159698,3735.687256,5688.09082,1188.546143,73.91564941,47.30023575,197.3321686,508.593811,,13934.14063,3259.05127,,912.5424805,104.4100342,283.190094,3961.841553,1006.411499,2543.338379,88.23873901,1381.872437,822.6715698,2445,1417.936401,650.3659058,2672.514893,370.3877258,156.8994141,2213.558105,630.744812,59.2,185.4059143,8.550000191,188.5534515,58.75347519,964.2072754,1284.528442,9.25,647.5236206,385.1797791,1735.40686,3610.895508,1401.287109,1171.746216,781.546814,6814.908691,109.1998901,93.34611511,1694.308594,91.38154602,104.5288391,37.47351074,12.75,1.950000048,893.9237671,61.84999847,8.199999809,965.9379883,26703.26758,1333.554565,1970.390991,389.2515869,103.7009735,236.9421387,680.5247803,5.417461872,2953.65625,622.1124268,313.5521545,102.5280914,44.66330719,895.0664063,1558.078003,822.3342896,777.586792,6443.724121,2.200000048,586.4865723,135.1772919,519.6560059,13.44999981,199.1946106
27-05-2021,15337.84961,1563.056885,1930.818481,1266.599976,732.9457397,320.3841553,3164.656006,2858.416504,1005.316711,747.0948486,72.48267365,3807.239502,5600.420898,1186.789185,76.6210022,46.92121124,195.5143127,502.8379822,,14107.87012,3257.763184,,909.8389893,103.5859451,275.6046448,3943.088623,1003.298035,2514.896484,88.64483643,1389.471191,819.7141724,2518.05,1423.312378,655.84729,2696.493408,375.1026306,154.774292,2187.604736,630.5031128,58.15,185.8901062,8.449999809,189.4349213,57.8354454,972.3190918,1289.125,8.75,647.1913452,390.1199036,1771.896606,3729.156982,1410.753418,1178.99646,788.5893555,6751.548828,110.0939484,92.67394257,1714.148193,90.17225647,105.7798615,40.24225616,13.35000038,2.099999905,896.6690674,68,8.600000381,976.2260132,27678.25586,1341.652222,2018.28772,400.2171021,106.7574234,251.3976288,676.3670044,5.279729843,2973.762207,628.5574341,316.6329956,102.7696838,45.26176453,905.7240601,1569.200562,824.4248047,784.428772,6534.149414,2.299999952,598.0963135,134.5990601,533.109375,13.39999962,202.8699799
28-05-2021,15435.65039,1572.459473,1916.62793,1238.949951,757.0878906,316.065155,3115.539307,2850.033447,996.156189,736.6403809,71.09828949,3765.456055,5529.999023,1169.26001,76.89611053,45.75252533,197.0396576,506.5139771,,14142.09082,3266.158936,,902.1149902,105.2699738,278.4248657,3982.769043,989.1497803,2548.119141,88.7318573,1436.827637,819.8446655,2540.9,1443.279785,660.6868286,2696.719238,376.9496765,154.9123077,2183.185303,621.6098633,56.65,187.4307556,8.699999809,195.4681549,57.62561417,984.3903809,1291.699219,8.350000381,654.7373047,391.35495,1795.325806,3735.000977,1406.234253,1184.434204,805.0064697,6752.614258,110.5255585,91.53967285,1691.227295,90.57535553,104.4593582,40.33773041,13.35000038,2.299999952,950.5299683,64.59999847,8.25,971.0074463,27272.98438,1354.310547,2011.868652,397.2521667,105.5785065,245.4482727,647.6008301,5.233819008,2939.723145,634.7601318,316.782074,101.8033447,45.54448318,911.4525146,1552.221558,822.9315186,776.725647,6460.95752,2.400000095,606.2825928,133.8700409,530.9411011,13.35000038,204.8043671
31-05-2021,15582.7998,1651.738037,1917.207153,1268.199951,750.6499023,317.1812744,3134.730713,2885.698242,972.5239868,747.4433594,70.25775909,3759.448242,5546.95166,1178.553833,74.00734711,45.92625046,197.2486267,517.4452515,,14284.45215,3289.437988,,916.5974731,105.8432693,280.5157471,4054.058594,1010.972046,2584.527832,92.79281616,1442.465576,822.1497192,2530.5,1455.183594,657.6745605,2711.09668,383.2686157,154.3879089,2200.44043,640.6530151,56.95,190.6881104,8.649999619,195.8179169,57.31086349,978.2582397,1295.137329,8.850000381,674.7647705,402.3219299,1802.254761,3746.356934,1396.339966,1194.819702,768.9365234,6865.286621,112.3137131,92.84197998,1709.207642,91.62341309,104.5520172,40.48093796,14,2.400000095,980.2509766,63.34999847,8.649999619,969.8146973,27196.94922,1330.808838,2060.358398,399.4170532,110.5561447,246.2349701,646.1987305,5.233819008,2954.264648,643.3856812,316.782074,102.8663101,46.45867538,907.3671265,1571.169189,847.8704224,779.9790649,6568.174805,2.5,607.671814,137.8672485,531.2860107,13.5,202.4831085
01-06-2021,15574.84961,1675.887817,1905.043823,1271.050049,778.5963135,314.6578369,3205.018311,2840.632324,945.5784912,741.9174194,70.3072052,3800.828369,5701.543457,1180.909668,72.76930237,46.41583252,196.7680359,515.510498,,14145.92871,3288.388428,,913.7975464,105.7716064,279.3973999,4079.287842,1012.371704,2574.532715,93.08287811,1416.335938,826.9337769,2567.55,1451.199707,657.0325317,2683.377197,383.7061157,155.4090576,2217.601318,628.4247437,56.1,189.4996338,8.5,193.8505554,57.65184021,975.4093628,1289.050659,8.600000381,659.1983643,391.7500916,1791.587036,3697.180176,1402.952026,1184.728027,767.3661499,6869.985352,111.851265,92.58992767,1715.287964,94.80786133,103.9728394,39.76488876,14.69999981,2.5,984.1533813,60.40000153,8.649999619,960.5205078,27241.47461,1313.589844,2033.69397,407.1352234,105.8404846,251.7909698,648.8579102,5.417461872,2948.513428,645.2756348,316.1360779,101.126915,45.43717194,915.2271729,1566.395386,836.4711914,780.6489868,6463.748047,2.599999905,607.1757202,134.8755951,534.9820557,13.35000038,206.2068176
02-06-2021,15576.2002,1683.113159,1927.874023,1299.800049,791.5695801,321.3547363,3238.455322,2814.173828,941.8265991,733.8027954,71.44437408,3851.129883,5725.050781,1180.28064,74.46588135,47.48976135,198.3560333,512.2214355,,14327.75586,3315.578857,,921.7629395,106.8465271,282.8983154,4073.632813,1011.58136,2586.073486,92.15465546,1414.080811,820.8884888,2508.85,1443.807861,667.5510254,2679.636719,387.6918945,159.190094,2218.071533,626.7331543,57.5,183.9972992,8.800000191,198.4410706,58.1502037,992.7437744,1281.105835,8.699999809,670.1612549,394.0225525,1777.728882,3647.575684,1399.5271,1222.008057,767.2710571,6960.618164,113.0228119,93.38811493,1705.145996,94.92878723,105.3860168,42.00852203,15.39999962,2.599999905,998.8323364,63.40000153,9.050000191,978.5123291,27508.48438,1331.041626,2063.666504,411.5591125,106.4517822,250.4142609,655.0462646,5.922480106,2926.490479,652.7867432,321.0058289,104.4607544,46.39263535,903.1929321,1560.784668,849.3638306,801.5096436,6456.74707,2.549999952,611.2439575,138.3700562,535.1791382,13.44999981,205.8199463
03-06-2021,15690.34961,1674.601318,1957.075439,1286.900024,805.0307617,324.1208801,3388.872803,2844.8479,943.1908569,747.3936157,71.54325867,3831.672852,5816.563965,1179.906372,75.01612854,47.75824356,198.0426025,514.6882935,,14561.17188,3335.614014,,915.5355225,106.8106995,289.4626465,4090.984375,1005.906799,2672.992188,93.43096161,1430.258667,817.1483154,2541.35,1459.695435,670.069519,2711.863281,388.08078,158.776123,2222.256592,628.5697632,56.85,184.0413513,9.350000381,200.0586853,58.98953629,971.256958,1291.327393,8.800000191,677.802063,392.6393127,1808.735229,3646.673096,1437.391968,1207.458496,763.3213501,6984.644531,114.4409714,93.93424225,1719.238525,98.75817871,104.8531799,41.72210312,16.14999962,2.700000048,1002.643921,66.55000305,9.5,980.9476318,27956.45703,1319.546631,2114.082031,417.6386719,106.8447571,250.2667694,653.1606445,6.473408222,2937.526123,659.0378418,323.6394653,104.9922485,46.30802917,900.883667,1664.627197,850.956604,804.0454712,6503.256836,2.450000048,609.0113525,139.501358,531.2860107,13.5,212.3968964
04-06-2021,15670.25,1633.576172,1940.230469,1277.25,813.3707275,322.2767639,3343.86084,2834.720215,934.6151733,738.8308105,73.07598114,3810.78125,5907.190918,1213.427368,75.06198883,48.26362991,199.8604736,515.3170166,,14640.56836,3328.983643,,913.7493896,109.7129669,288.7819519,4119.402832,1000.660828,2650.63501,93.98208618,1473.889404,814.6257324,2552.85,1440.879883,672.4891968,2747.966309,384.0463257,164.9306641,2202.321289,621.2714844,57.1,183.7772369,9.75,228.5198059,60.11739349,974.6851196,1287.610596,8.699999809,684.5411987,393.8249512,1805.744263,3664.82373,1462.793823,1206.57666,765.74823,6989.682129,119.1888046,93.89222717,1683.249268,101.1364365,104.7836761,41.14925766,16.04999924,2.799999952,993.9544678,69.80000305,9.949999809,983.2339478,27764.64648,1324.665649,2093.392334,411.891571,107.3250504,259.4120483,651.6619873,6.748871803,2939.863525,665.7737427,332.8820801,104.509079,46.25437546,905.1911621,1653.111084,848.3182983,800.2177734,6525.385742,2.549999952,624.3917236,141.2108612,533.4051514,13.75,211.1395264
07-06-2021,15751.65039,1668.365845,1975.030884,1264.849976,857.0216064,329.0707092,3279.70752,2842.66748,935.0537109,747.8415527,76.14141846,3810.512207,5647.286133,1180.774902,76.02490234,48.42155457,201.1768494,518.9446411,,14652.17871,3379.834717,,907.3770142,111.9702835,290.4351501,4088.808594,993.8436279,2660.147461,97.66595459,1471.68335,825.9768677,2580.75,1439.823853,671.6990967,2751.436523,383.9977112,166.2002258,2199.735352,626.5881348,57.15,186.1542206,10.10000038,216.671936,60.1698494,990.0397949,1291.327393,8.850000381,679.3682251,399.9012756,1809.433105,3696.372559,1482.059448,1208.585205,765.0344849,7048.731445,112.4061966,97.79916382,1693.463257,100.8945923,109.4633789,40.19451904,16.85000038,2.900000095,1010.698059,73.25,10.39999962,982.5878296,28752.95117,1384.467407,2084.652344,410.6091614,107.4123764,256.6586304,653.015564,6.657051086,2976.75415,678.3729248,343.3669128,109.5340195,46.58455658,918.690918,1658.623169,853.694397,813.8538208,6706.87207,2.650000095,628.7080688,139.7778931,540.3535767,15.05000019,210.4624939
